player_name,team,position,date,opponent,is_home,points,rebounds,assists,steals,blocks,three_pm
Trae Young,ATL,PG,2025-10-28,BOS,0,31,4,9,1,0,5
Trae Young,ATL,PG,2025-10-26,PHI,1,27,3,10,1,0,4
Trae Young,ATL,PG,2025-10-24,BKN,0,29,2,11,0,0,4
Trae Young,ATL,PG,2025-10-22,MIA,1,25,4,9,1,0,3
Trae Young,ATL,PG,2025-10-20,ORL,0,32,3,12,1,0,5
Trae Young,ATL,PG,2025-10-18,WAS,1,28,2,10,0,0,4
Trae Young,ATL,PG,2025-10-16,CHA,0,26,4,9,1,0,3
Trae Young,ATL,PG,2025-10-14,TOR,1,30,3,11,1,0,5
Trae Young,ATL,PG,2025-10-12,IND,0,27,2,10,0,0,4
Trae Young,ATL,PG,2025-10-10,DET,1,29,4,9,1,0,4
Trae Young,ATL,PG,2025-10-08,CHI,0,25,3,11,1,0,3
Trae Young,ATL,PG,2025-10-06,NYK,1,28,2,10,0,0,4
Trae Young,ATL,PG,2025-10-04,MIL,0,31,4,12,1,0,5
Trae Young,ATL,PG,2025-10-02,CLE,1,27,3,10,1,0,4
Trae Young,ATL,PG,2025-09-30,BOS,0,26,2,9,0,0,3
Trae Young,ATL,PG,2025-09-28,PHI,1,30,4,11,1,0,5
Trae Young,ATL,PG,2025-09-26,BKN,0,28,3,10,1,0,4
Trae Young,ATL,PG,2025-09-24,MIA,1,27,2,9,0,0,4
Karl-Anthony Towns,MIN,C,2025-11-01,DEN,0,24,10,4,1,1,2
Karl-Anthony Towns,MIN,C,2025-10-30,OKC,1,22,11,3,0,2,1
Karl-Anthony Towns,MIN,C,2025-10-28,LAL,0,27,9,5,1,1,3
Karl-Anthony Towns,MIN,C,2025-10-26,GSW,1,25,12,4,1,2,2
Karl-Anthony Towns,MIN,C,2025-10-24,PHX,0,23,10,3,0,1,2
Karl-Anthony Towns,MIN,C,2025-10-22,POR,1,28,11,5,1,2,3
Karl-Anthony Towns,MIN,C,2025-10-20,SAC,0,26,9,4,1,1,2
Karl-Anthony Towns,MIN,C,2025-10-18,LAC,1,21,12,3,0,2,1
Karl-Anthony Towns,MIN,C,2025-10-16,UTA,0,29,10,5,1,1,3
Karl-Anthony Towns,MIN,C,2025-10-14,MEM,1,24,11,4,1,2,2
Karl-Anthony Towns,MIN,C,2025-10-12,NOP,0,26,9,3,0,1,2
Karl-Anthony Towns,MIN,C,2025-10-10,DAL,1,23,12,5,1,2,2
Karl-Anthony Towns,MIN,C,2025-10-08,HOU,0,27,10,4,1,1,3
Karl-Anthony Towns,MIN,C,2025-10-06,SAS,1,25,11,3,0,2,2
Karl-Anthony Towns,MIN,C,2025-10-04,DEN,0,22,9,5,1,1,1
Karl-Anthony Towns,MIN,C,2025-10-02,OKC,1,28,12,4,1,2,3
Karl-Anthony Towns,MIN,C,2025-09-30,LAL,0,24,10,3,0,1,2
Karl-Anthony Towns,MIN,C,2025-09-28,GSW,1,26,11,5,1,2,2
Karl-Anthony Towns,MIN,C,2025-09-26,PHX,0,25,9,4,1,1,2
Karl-Anthony Towns,MIN,C,2025-09-24,POR,1,23,12,3,0,2,2
De'Aaron Fox,SAC,PG,2025-11-01,GSW,0,26,4,7,2,0,2
De'Aaron Fox,SAC,PG,2025-10-30,LAL,1,24,3,8,1,0,1
De'Aaron Fox,SAC,PG,2025-10-28,PHX,0,29,5,9,2,0,3
De'Aaron Fox,SAC,PG,2025-10-26,POR,1,27,4,7,1,0,2
De'Aaron Fox,SAC,PG,2025-10-24,LAC,0,25,3,8,2,0,2
De'Aaron Fox,SAC,PG,2025-10-22,DEN,1,28,5,9,1,0,3
De'Aaron Fox,SAC,PG,2025-10-20,UTA,0,23,4,7,2,0,1
De'Aaron Fox,SAC,PG,2025-10-18,MIN,1,30,3,10,1,0,3
De'Aaron Fox,SAC,PG,2025-10-16,DAL,0,26,5,8,2,0,2
De'Aaron Fox,SAC,PG,2025-10-14,GSW,1,27,4,7,1,0,2
De'Aaron Fox,SAC,PG,2025-10-12,MEM,0,25,3,9,2,0,2
De'Aaron Fox,SAC,PG,2025-10-10,NOP,1,29,5,8,1,0,3
De'Aaron Fox,SAC,PG,2025-10-08,SAS,0,24,4,7,2,0,1
De'Aaron Fox,SAC,PG,2025-10-06,HOU,1,28,3,10,1,0,3
De'Aaron Fox,SAC,PG,2025-10-04,OKC,0,26,5,8,2,0,2
De'Aaron Fox,SAC,PG,2025-10-02,LAL,1,27,4,9,1,0,2
De'Aaron Fox,SAC,PG,2025-09-30,PHX,0,25,3,7,2,0,2
De'Aaron Fox,SAC,PG,2025-09-28,POR,1,30,5,10,1,0,3
De'Aaron Fox,SAC,PG,2025-09-26,LAC,0,26,4,8,2,0,2
De'Aaron Fox,SAC,PG,2025-09-24,DEN,1,28,3,9,1,0,3
